   1.40000000 -20.25533031 
   1.35555556 -20.25733720 
   1.31111111 -20.25952536 
   1.26666667 -20.26205810 
   1.22222222 -20.26527453 
   1.17777778 -20.26918448 
   1.13333333 -20.27377533 
   1.08888889 -20.27850731 
   1.04444444 -20.28267172 
   1.00000000 -20.28553563 
